importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,jt_batch_ml_training,jt_ci_cd_build,jt_data_archival,jt_etl_pipeline,jt_fraud_detection,jt_real_time_inference,jt_scientific_compute,jt_video_transcoding,jt_web_serving,cur_region_enc,urgency,green_pressure,carbon_load,cost_pressure,lat_x_imp,deadline_urg,energy_per_vcpu,renew_x_green,perf_vs_green,imp_sq,cost_x_imp,dl_lat,label,recommended_region
4,0.4862,243.86,10,0.9657,40.47,2,4,1,402.6,31.3,0.0678,0.201,0,0,0,0,0,0,0,1,0,5.0,1.6681288700332133,0.34253333333333336,98.178036,1.9314,1.9448,0.9,121.92993903503049,0.402,-0.7293000000000001,16,3.8628,4.862,3,eu-north-1
7,0.6016,8.42,3,0.3107,79.47,8,16,1,255.2,58.0,0.0492,0.49,0,0,0,0,0,0,0,0,1,3.0,5.049429000718283,0.13279999999999997,2.148784,2.4856,4.2112,0.97,1.0524998684375166,0.98,0.9024000000000001,49,2.1749,1.8048000000000002,3,eu-north-1
4,0.2522,97.34,257,0.5125,6.56,16,64,0,326.0,15.6,0.0389,0.347,0,0,1,0,0,0,0,0,0,4.0,0.7203364653553473,0.2492666666666667,31.73284,8.2,1.0088,0.0,6.083749619765649,0.347,-0.37829999999999997,16,2.05,64.8154,6,us-west-2
5,0.6372,151.47,7,0.5528,84.19,8,32,0,415.3,19.4,0.0342,0.367,0,0,0,0,0,0,0,1,0,4.0,2.4044905784993946,0.10077777777777779,62.905491000000005,4.4224,3.186,0.9299999999999999,18.93374763328155,0.367,-0.3186,25,2.764,4.4604,4,sa-east-1
5,0.4687,37.22,3,0.2778,97.12,4,8,0,217.0,77.8,0.0516,0.571,0,1,0,0,0,0,0,0,0,3.0,3.6067350005130594,0.14758333333333332,8.07674,1.1112,2.3435,0.97,9.30499767375058,0.571,-0.23435,25,1.389,1.4061,5,us-east-1
4,0.312,20.09,245,0.1731,27.27,64,128,0,231.5,85.3,0.0525,0.511,0,0,1,0,0,0,0,0,0,3.0,0.7265682815511479,0.22933333333333333,4.650835,11.0784,1.248,0.0,0.3139062450952149,0.511,-0.46799999999999997,16,0.6924,76.44,6,us-west-2
4,0.654,168.62,20,0.0642,12.42,4,8,0,356.2,15.5,0.0469,0.356,0,0,0,0,0,0,0,1,0,4.0,1.3138345234717737,0.11533333333333332,60.062444000000006,0.2568,2.616,0.8,42.15498946125263,0.356,-0.9810000000000001,16,0.2568,13.08,4,sa-east-1
2,0.5251,89.55,62,0.0613,54.67,4,8,0,349.0,23.1,0.0401,0.382,0,0,1,0,0,0,0,0,0,4.0,0.4827261601062492,0.21106666666666665,31.252950000000002,0.2452,1.0502,0.38,22.387494403126396,0.382,-1.83785,4,0.1226,32.556200000000004,3,eu-north-1
3,0.7908,146.71,76,0.6466,73.39,8,16,1,384.6,22.0,0.0444,0.364,1,0,0,0,0,0,0,0,0,4.0,0.6906385111700659,0.16271111111111114,56.424666,5.1728,2.3724,0.24,18.338747707656538,0.728,-1.9769999999999999,9,1.9398,60.10079999999999,3,eu-north-1
7,0.6548,22.23,2,0.4552,24.98,4,16,0,448.3,21.9,0.0439,0.393,0,0,0,0,0,0,0,0,1,4.0,6.371668786644993,0.057533333333333325,9.965709,1.8208,4.583600000000001,0.98,5.5574986106253474,0.393,0.9822000000000001,49,3.1864,1.3096,1,ap-southeast-1
6,0.5963,46.92,4,0.2872,9.77,32,128,0,436.0,19.1,0.0357,0.353,0,1,0,0,0,0,0,0,0,4.0,3.728007291016505,0.0897111111111111,20.45712,9.1904,3.5778000000000003,0.96,1.4662499541796892,0.353,0.29815,36,1.7232,2.3852,4,sa-east-1
2,0.1472,47.8,17,0.2654,16.11,8,64,0,452.9,38.5,0.0629,0.203,0,0,0,1,0,0,0,0,0,5.0,0.6919522731233302,0.3790222222222222,21.648619999999998,2.1232,0.2944,0.83,5.974999253125094,0.203,-0.5152,4,0.5308,2.5023999999999997,3,eu-north-1
2,0.3306,27.52,84,0.2173,31.74,16,128,0,90.5,36.3,0.0534,0.721,0,0,1,0,0,0,0,0,0,1.0,0.4501815322318282,0.2975111111111111,2.49056,3.4768,0.6612,0.16000000000000003,1.7199998925000066,0.721,-1.1571,4,0.4346,27.770400000000002,3,eu-north-1
7,0.5838,26.27,3,0.6001,59.73,2,4,1,180.8,109.1,0.0577,0.685,0,0,0,0,0,1,0,0,0,2.0,5.049429000718283,0.13873333333333335,4.749616,1.2002,4.0866,0.97,13.134993432503283,1.37,0.8756999999999999,49,4.200699999999999,1.7513999999999998,1,ap-southeast-1
3,0.7683,333.09,26,0.4345,14.92,32,128,1,38.1,102.4,0.0593,0.94,1,0,0,0,0,0,0,0,0,0.0,0.910238950448438,0.18021111111111113,12.690729,13.904,2.3049,0.74,10.409062174716807,1.88,-1.92075,9,1.3035,19.9758,3,eu-north-1
9,0.7452,8.95,2,0.2802,29.01,16,128,0,571.9,44.1,0.0359,0.178,0,0,0,0,1,0,0,0,0,6.0,8.192145582829276,0.014155555555555557,5.118504999999999,4.4832,6.706799999999999,0.98,0.5593749650390646,0.178,2.6082,81,2.5218,1.4904,1,ap-southeast-1
3,0.3003,111.84,15,0.416,51.21,2,16,0,512.3,45.3,0.0393,0.164,0,0,0,0,0,0,0,1,0,6.0,1.0820208904101793,0.27210555555555554,57.295632,0.832,0.9009,0.85,55.91997204001398,0.164,-0.75075,9,1.248,4.5045,4,sa-east-1
3,0.3504,97.33,3,0.0909,31.15,32,256,0,189.2,84.9,0.0708,0.608,0,0,0,0,0,0,0,1,0,2.0,2.1640410003078356,0.25262222222222225,18.414836,2.9088,1.0512,0.97,3.041562404951175,0.608,-0.876,9,0.2727,1.0512,5,us-east-1
8,0.7258,5.08,1,0.7503,34.96,8,64,1,364.9,38.8,0.0672,0.236,0,0,0,0,1,0,0,0,0,5.0,11.541543676183881,0.06093333333333333,1.8536920000000001,6.0024,5.8064,0.99,0.63499992062501,0.472,1.8145,64,6.0024,0.7258,1,ap-southeast-1
5,0.7173,297.58,57,0.1018,23.66,64,128,1,118.7,47.3,0.0433,0.678,1,0,0,0,0,0,0,0,0,1.0,1.2313924258069362,0.15705555555555553,35.322746,6.5152,3.5865,0.43000000000000005,4.649687427348634,1.356,-0.35865,25,0.509,40.886100000000006,3,eu-north-1
10,0.2286,10.44,1,0.5296,16.51,4,8,0,354.8,32.8,0.0668,0.199,0,0,0,0,0,1,0,0,0,5.0,14.426929595229852,0.0,3.7041120000000003,2.1184,2.286,0.99,2.609999347500163,0.199,1.0287,100,5.295999999999999,0.2286,5,us-east-1
4,0.2473,49.93,23,0.0833,38.54,16,128,0,551.2,73.3,0.03,0.167,0,0,0,1,0,0,0,0,0,6.0,1.2586315257380454,0.2509,27.521416000000002,1.3328,0.9892,0.77,3.1206248049609493,0.167,-0.37095,16,0.3332,5.6879,4,sa-east-1
3,0.7073,223.18,84,0.3924,55.19,16,32,0,355.2,16.5,0.0395,0.41,1,0,0,0,0,0,0,0,0,4.0,0.6752722983477424,0.11382777777777776,79.273536,6.2784,2.1219,0.16000000000000003,13.948749128203179,0.41,-1.76825,9,1.1772,59.4132,6,us-west-2
8,0.2785,23.33,1,0.3184,26.24,16,64,0,335.9,24.6,0.0408,0.369,0,0,0,0,0,1,0,0,0,4.0,11.541543676183881,0.08016666666666666,7.836546999999999,5.0944,2.228,0.99,1.458124908867193,0.369,0.69625,64,2.5472,0.2785,5,us-east-1
5,0.5222,460.72,170,0.4243,66.83,64,512,1,411.9,37.4,0.0673,0.236,0,0,0,0,0,0,1,0,0,5.0,0.9724477248669408,0.2654444444444445,189.770568,27.1552,2.6109999999999998,0.0,7.198749887519534,0.472,-0.2611,25,2.1215,88.774,3,eu-north-1
3,0.6198,95.66,74,0.1534,37.19,8,64,0,455.3,72.6,0.0382,0.162,0,0,1,0,0,0,0,0,0,6.0,0.6948483067610565,0.14785555555555555,43.553998,1.2272,1.8594,0.26,11.957498505312687,0.162,-1.5495,9,0.46020000000000005,45.8652,6,us-west-2
4,0.3935,757.48,35,0.6189,51.45,4,8,0,41.6,74.7,0.0593,0.995,0,0,0,0,0,0,1,0,0,0.0,1.1162209416151099,0.2021666666666667,31.511168,2.4756,1.574,0.65,189.36995265751185,0.995,-0.59025,16,2.4756,13.7725,4,sa-east-1
3,0.2466,593.72,178,0.4159,11.38,8,16,0,169.1,90.1,0.0552,0.666,0,0,0,0,0,0,1,0,0,2.0,0.5783258724069198,0.29298888888888885,100.39805199999999,3.3272,0.7398,0.0,74.21499072312616,0.666,-0.6165,9,1.2477,43.894800000000004,6,us-west-2
8,0.5254,2.74,2,0.7282,23.88,16,128,0,96.7,53.6,0.0451,0.661,0,0,0,0,1,0,0,0,0,1.0,7.281907184737135,0.05273333333333333,0.264958,11.6512,4.2032,0.98,0.17124998929687568,0.661,1.3135,64,5.8256,1.0508,5,us-east-1
8,0.142,2.37,1,0.4709,22.13,32,128,0,561.0,41.7,0.0306,0.181,0,0,0,0,1,0,0,0,0,6.0,11.541543676183881,0.09533333333333333,1.3295700000000001,15.0688,1.136,0.99,0.07406249768554696,0.181,0.355,64,3.7672,0.142,5,us-east-1
4,0.7088,35.81,6,0.0316,14.89,32,256,1,45.6,104.6,0.0613,0.946,0,1,0,0,0,0,0,0,0,0.0,2.0555923131135208,0.19413333333333335,1.6329360000000002,1.0112,2.8352,0.94,1.1190624650292982,1.892,-1.0632,16,0.1264,4.2528,3,eu-north-1
3,0.495,8.11,5,0.5203,17.83,2,8,0,204.0,50.2,0.0585,0.524,0,1,0,0,0,0,0,0,0,3.0,1.674330945191849,0.1963888888888889,1.65444,1.0406,1.4849999999999999,0.95,4.054997972501013,0.524,-1.2375,9,1.5609,2.475,4,sa-east-1
1,0.3544,511.05,170,0.5642,24.37,32,128,0,45.4,75.1,0.0468,1.0,0,0,0,0,0,0,1,0,0,0.0,0.19448954497338816,0.3228,23.20167,18.0544,0.3544,0.0,15.970312000927752,1.0,-1.5948,1,0.5642,60.248,3,eu-north-1
6,0.3775,21.87,3,0.4669,32.73,16,128,0,217.4,54.6,0.0647,0.577,0,0,0,0,0,0,0,0,1,3.0,4.328082000615671,0.13833333333333334,4.754538,7.4704,2.265,0.97,1.3668749145703178,0.577,0.18875,36,2.8014,1.1325,5,us-east-1
3,0.3735,71.6,20,0.2534,66.15,8,64,0,450.2,64.9,0.0306,0.161,0,0,0,1,0,0,0,0,0,6.0,0.9853758926038303,0.2436388888888889,32.23432,2.0272,1.1205,0.8,8.94999888125014,0.161,-0.93375,9,0.7602,7.47,4,sa-east-1
3,0.8735,126.71,52,0.1999,120.67,2,4,1,419.3,37.9,0.0515,0.217,1,0,0,0,0,0,0,0,0,5.0,0.7556117559386758,0.09838888888888885,53.129503,0.3998,2.6205000000000003,0.48,63.35496832251583,0.434,-2.1837500000000003,9,0.5997,45.422000000000004,3,eu-north-1
3,0.503,34.18,162,0.2551,24.89,64,128,1,314.7,15.3,0.0391,0.408,0,0,1,0,0,0,0,0,0,4.0,0.5889569163733108,0.38655555555555554,10.756446,16.3264,1.509,0.0,0.5340624916552735,0.816,-1.2575,9,0.7653,81.486,3,eu-north-1
2,0.6524,78.92,218,0.2612,13.42,2,16,0,43.3,74.4,0.0553,0.853,0,0,1,0,0,0,0,0,0,0.0,0.37112135988339134,0.1544888888888889,3.417236,0.5224,1.3048,0.0,39.459980270009865,0.853,-2.2834,4,0.5224,142.2232,3,eu-north-1
1,0.2709,385.26,73,0.3823,19.98,8,64,1,34.5,73.3,0.0469,0.953,0,0,0,0,0,0,1,0,0,0.0,0.2323384395929543,0.7291000000000001,13.291469999999999,3.0584,0.2709,0.27,48.157493980313255,1.906,-1.21905,1,0.3823,19.775699999999997,3,eu-north-1
5,0.6539,221.08,84,0.1935,69.51,16,64,0,184.5,110.5,0.0726,0.676,1,0,0,0,0,0,0,0,0,2.0,1.1254538305795705,0.09613888888888887,40.78926,3.096,3.2695000000000003,0.16000000000000003,13.817499136406305,0.676,-0.32695,25,0.9675,54.927600000000005,2,eu-central-1
2,0.4574,90.94,82,0.4577,49.86,64,128,0,237.2,61.5,0.0615,0.496,0,0,1,0,0,0,0,0,0,3.0,0.45260730696280277,0.24115555555555554,21.570967999999997,29.2928,0.9148,0.18000000000000005,1.4209374777978518,0.496,-1.6009,4,0.9154,37.5068,3,eu-north-1
5,0.5642,12.75,2,0.3554,47.58,8,64,1,186.0,107.4,0.0588,0.628,0,0,0,0,0,0,0,0,1,2.0,4.551191990460709,0.24211111111111108,2.3715,2.8432,2.821,0.98,1.5937498007812751,1.256,-0.2821,25,1.777,1.1284,3,eu-north-1
4,0.6159,21.58,153,0.475,13.02,16,128,1,179.9,77.6,0.066,0.661,0,0,1,0,0,0,0,0,0,2.0,0.7941308012214491,0.25606666666666666,3.8822419999999997,7.6,2.4636,0.0,1.34874991570313,1.322,-0.9238500000000001,16,1.9,94.2327,3,eu-north-1
3,0.4193,866.04,67,0.5539,21.0,16,32,1,428.7,48.0,0.029,0.166,0,0,0,0,0,0,1,0,0,6.0,0.7109832470116425,0.45165555555555553,371.271348,8.8624,1.2579,0.32999999999999996,54.127496617031454,0.332,-1.04825,9,1.6616999999999997,28.0931,3,eu-north-1
6,0.214,26.95,10,0.2712,101.4,8,64,0,144.9,93.8,0.0696,0.632,0,1,0,0,0,0,0,0,0,2.0,2.5021933050498197,0.17466666666666666,3.905055,2.1696,1.284,0.9,3.3687495789063027,0.632,0.107,36,1.6272,2.14,4,sa-east-1
7,0.5389,12.49,3,0.0767,11.6,32,128,0,432.2,38.4,0.0516,0.228,0,0,0,0,0,0,0,0,1,5.0,5.049429000718283,0.07684999999999999,5.398178,2.4544,3.7723000000000004,0.97,0.3903124878027348,0.228,0.8083500000000001,49,0.5369,1.6167000000000002,5,us-east-1
3,0.6053,514.63,61,0.688,20.81,2,4,0,154.9,83.5,0.0647,0.675,1,0,0,0,0,0,0,0,0,2.0,0.726896435447858,0.15349444444444446,79.716187,1.376,1.8158999999999998,0.39,257.3148713425643,0.675,-1.5132499999999998,9,2.064,36.9233,6,us-west-2
8,0.0654,15.94,2,0.2334,86.84,16,128,0,475.2,33.6,0.0556,0.235,0,0,0,0,0,0,0,0,1,5.0,7.281907184737135,0.10384444444444445,7.574687999999999,3.7344,0.5232,0.98,0.9962499377343788,0.235,0.1635,64,1.8672,0.1308,5,us-east-1
9,0.2995,18.42,1,0.4924,33.68,32,128,1,131.7,51.0,0.0451,0.725,0,0,0,0,0,0,0,0,1,1.0,12.984236635706866,0.07783333333333334,2.425914,15.7568,2.6955,0.99,0.5756249820117194,1.45,1.04825,81,4.4316,0.2995,5,us-east-1
8,0.4385,17.25,10,0.5835,0.64,2,16,0,385.1,29.4,0.0597,0.23,0,1,0,0,0,0,0,0,0,5.0,3.3362577400664266,0.06238888888888889,6.642975000000001,1.167,3.508,0.9,8.624995687502155,0.23,1.09625,64,4.668,4.385,5,us-east-1
1,0.7405,531.88,26,0.4357,82.69,64,256,0,480.8,61.0,0.0345,0.182,0,0,0,0,0,0,1,0,0,6.0,0.30341298348281265,0.12974999999999998,255.72790400000002,27.8848,0.7405,0.74,8.310624870146487,0.182,-3.33225,1,0.4357,19.253,2,eu-central-1
6,0.479,43.03,22,0.7266,48.29,64,512,1,460.7,49.4,0.0389,0.173,0,0,0,1,0,0,0,0,0,6.0,1.9135733231288008,0.23155555555555557,19.823921,46.5024,2.8739999999999997,0.78,0.6723437394946291,0.346,0.2395,36,4.3596,10.538,3,eu-north-1
3,0.6254,52.01,192,0.5851,4.62,2,4,1,499.5,45.6,0.0348,0.182,0,0,1,0,0,0,0,0,0,6.0,0.5700505487239639,0.2913555555555556,25.978994999999998,1.1702,1.8761999999999999,0.0,26.0049869975065,0.364,-1.5635,9,1.7552999999999999,120.07679999999999,3,eu-north-1
4,0.3059,16.95,1,0.8228,77.82,16,64,0,359.5,16.0,0.035,0.361,0,1,0,0,0,0,0,0,0,4.0,5.770771838091941,0.23136666666666666,6.093525,13.1648,1.2236,0.99,1.0593749337890666,0.361,-0.45885,16,3.2912,0.3059,0,ap-south-1
8,0.1234,14.65,2,0.064,49.94,2,4,0,387.1,25.3,0.0424,0.382,0,0,0,0,1,0,0,0,0,4.0,7.281907184737135,0.0974,5.671015000000001,0.128,0.9872,0.98,7.3249963375018305,0.382,0.3085,64,0.512,0.2468,5,us-east-1
1,0.3651,49.54,169,0.2947,85.42,64,256,0,476.4,33.9,0.0516,0.237,0,0,1,0,0,0,0,0,0,5.0,0.19471165341580168,0.31745,23.600856,18.8608,0.3651,0.0,0.7740624879052737,0.237,-1.64295,1,0.2947,61.701899999999995,3,eu-north-1
8,0.5817,4.55,1,0.672,49.41,4,16,0,412.4,23.5,0.0503,0.211,0,0,0,0,0,1,0,0,0,5.0,11.541543676183881,0.04647777777777778,1.8764199999999998,2.688,4.6536,0.99,1.137499715625071,0.211,1.45425,64,5.376,0.5817,1,ap-southeast-1
7,0.2477,10.5,1,0.555,38.95,16,32,0,415.1,37.5,0.0665,0.227,0,0,0,0,0,1,0,0,0,5.0,10.098850716660897,0.12538333333333332,4.35855,8.88,1.7339,0.99,0.6562499589843775,0.227,0.37155,49,3.8850000000000002,0.2477,4,sa-east-1
7,0.3197,14.51,2,0.0806,25.42,32,128,1,332.4,15.5,0.0363,0.378,0,0,0,0,0,1,0,0,0,4.0,6.371668786644993,0.22676666666666667,4.823124,2.5792,2.2379,0.98,0.4534374858300786,0.756,0.47955,49,0.5642,0.6394,5,us-east-1
7,0.8444,23.22,3,0.3366,76.68,8,32,1,120.4,50.6,0.0481,0.727,0,1,0,0,0,0,0,0,0,1.0,5.049429000718283,0.05186666666666665,2.795688,2.6928,5.9108,0.97,2.9024996371875456,1.454,1.2666,49,2.3562000000000003,2.5332,1,ap-southeast-1
1,0.4901,45.96,142,0.2052,13.06,32,128,0,420.2,27.1,0.0621,0.218,0,0,1,0,0,0,0,0,0,5.0,0.20149730104493083,0.25495,19.312392,6.5664,0.4901,0.0,1.436249955117189,0.218,-2.20545,1,0.2052,69.5942,3,eu-north-1
10,0.3268,11.07,2,0.0875,27.75,2,8,0,420.8,40.4,0.0596,0.235,0,0,0,0,1,0,0,0,0,5.0,9.102383980921418,0.0,4.658256000000001,0.175,3.268,0.98,5.534997232501383,0.235,1.4706,100,0.875,0.6536,5,us-east-1
1,0.5656,267.8,55,0.3467,26.21,2,16,0,125.7,48.9,0.0541,0.705,0,0,0,0,0,0,1,0,0,1.0,0.24842543668325623,0.2172,33.662459999999996,0.6934,0.5656,0.44999999999999996,133.89993305003347,0.705,-2.5452,1,0.3467,31.108,3,eu-north-1
9,0.6023,7.52,1,0.6359,70.18,4,8,1,378.3,30.3,0.0683,0.198,0,0,0,0,1,0,0,0,0,5.0,12.984236635706866,0.044188888888888896,2.844816,2.5436,5.420699999999999,0.99,1.8799995300001173,0.396,2.10805,81,5.7231000000000005,0.6023,1,ap-southeast-1
7,0.4952,5.97,2,0.2388,28.42,2,4,0,449.1,36.0,0.0591,0.224,0,0,0,0,0,1,0,0,0,5.0,6.371668786644993,0.08413333333333334,2.681127,0.4776,3.4663999999999997,0.98,2.984998507500746,0.224,0.7427999999999999,49,1.6716000000000002,0.9904,5,us-east-1
3,0.4916,93.74,103,0.4415,84.48,4,16,0,523.1,59.5,0.0321,0.183,0,0,1,0,0,0,0,0,0,6.0,0.6459403222528706,0.1977111111111111,49.035394000000004,1.766,1.4747999999999999,0.0,23.43499414125146,0.183,-1.2289999999999999,9,1.3245,50.6348,6,us-west-2
4,0.4266,812.16,146,0.5467,104.68,4,16,0,478.8,24.6,0.0575,0.209,0,0,0,0,0,0,1,0,0,5.0,0.8015335602496118,0.19113333333333335,388.862208,2.1868,1.7064,0.0,203.03994924001267,0.209,-0.6398999999999999,16,2.1868,62.2836,6,us-west-2
5,0.2316,13.11,2,0.6015,19.19,2,16,1,42.9,102.3,0.0586,0.968,0,0,0,0,0,0,0,0,1,0.0,4.551191990460709,0.4268888888888889,0.562419,1.203,1.158,0.98,6.554996722501638,1.936,-0.1158,25,3.0075000000000003,0.4632,3,eu-north-1
3,0.4779,42.31,9,0.6402,21.93,64,512,0,435.9,71.6,0.0328,0.188,0,1,0,0,0,0,0,0,0,6.0,1.30288287987491,0.20303888888888888,18.442929,40.9728,1.4337,0.91,0.6610937396704104,0.188,-1.19475,9,1.9205999999999999,4.3011,4,sa-east-1
5,0.9282,24.69,2,0.2925,3.9,64,128,0,492.3,39.9,0.0682,0.232,0,0,0,0,0,0,0,0,1,5.0,4.551191990460709,0.019944444444444438,12.154887,18.72,4.641,0.98,0.3857812439721681,0.232,-0.4641,25,1.4625,1.8564,5,us-east-1
7,0.4701,55.43,18,0.6034,42.59,4,32,1,177.3,103.2,0.0565,0.636,0,0,0,1,0,0,0,0,0,2.0,2.377362095858267,0.17663333333333334,9.827739000000001,2.4136,3.2907,0.8200000000000001,13.857496535625865,1.272,0.70515,49,4.223800000000001,8.4618,3,eu-north-1
5,0.236,164.19,9,0.573,15.46,8,64,0,128.9,35.0,0.0563,0.686,0,0,0,1,0,0,0,0,0,1.0,2.171471466458183,0.21222222222222223,21.164091,4.584,1.18,0.91,20.523747434531572,0.686,-0.118,25,2.8649999999999998,2.1239999999999997,4,sa-east-1
10,0.4329,8.64,1,0.1883,21.82,64,128,0,337.3,19.3,0.0351,0.36,0,0,0,0,0,0,0,0,1,4.0,14.426929595229852,0.0,2.9142720000000004,12.0512,4.329,0.99,0.13499999789062506,0.36,1.94805,100,1.883,0.4329,5,us-east-1
7,0.815,16.69,1,0.6325,24.29,32,64,0,444.5,71.6,0.0349,0.191,0,0,0,0,0,0,0,0,1,6.0,10.098850716660897,0.03083333333333334,7.418705000000001,20.24,5.705,0.99,0.5215624837011724,0.191,1.2225,49,4.427499999999999,0.815,1,ap-southeast-1
8,0.4402,18.48,8,0.4039,46.84,64,512,1,191.2,107.6,0.0695,0.62,0,1,0,0,0,0,0,0,0,2.0,3.6409552494372037,0.12440000000000001,3.5333759999999996,25.8496,3.5216,0.92,0.28874999548828134,1.24,1.1005,64,3.2312,3.5216,5,us-east-1
10,0.5209,6.67,3,0.1897,0.51,32,64,1,446.9,22.2,0.039,0.357,0,0,0,0,0,1,0,0,0,4.0,7.213470001026119,0.0,2.980823,6.0704,5.2090000000000005,0.97,0.20843749348632834,0.714,2.34405,100,1.897,1.5627,5,us-east-1
5,0.5676,22.36,1,0.0752,29.19,2,16,1,489.3,38.0,0.0578,0.216,0,0,0,0,0,0,0,0,1,5.0,7.213464797614926,0.24022222222222223,10.940748,0.1504,2.838,0.99,11.179994410002793,0.432,-0.2838,25,0.376,0.5676,3,eu-north-1
3,0.3855,192.18,44,0.6802,62.64,16,32,0,33.6,62.4,0.0597,1.0,1,0,0,0,0,0,0,0,0,0.0,0.7880917260120119,0.23897222222222225,6.457248000000001,10.8832,1.1565,0.56,12.011249249296922,1.0,-0.96375,9,2.0406,16.962,6,us-west-2
3,0.564,15.16,5,0.5401,61.34,8,32,0,460.6,40.3,0.0658,0.222,0,1,0,0,0,0,0,0,0,5.0,1.674330945191849,0.16955555555555557,6.982696000000001,4.3208,1.6919999999999997,0.95,1.8949997631250297,0.222,-1.41,9,1.6203,2.82,4,sa-east-1
6,0.4555,32.33,1,0.292,36.94,4,8,0,96.3,51.7,0.0495,0.636,0,1,0,0,0,0,0,0,0,1.0,8.656157757137912,0.121,3.113379,1.168,2.733,0.99,8.082497979375505,0.636,0.22775,36,1.7519999999999998,0.4555,5,us-east-1
8,0.5637,7.97,2,0.0629,11.12,8,32,0,471.6,29.1,0.0518,0.203,0,0,0,0,1,0,0,0,0,5.0,7.281907184737135,0.04847777777777778,3.758652,0.5032,4.5096,0.98,0.9962498754687656,0.203,1.40925,64,0.5032,1.1274,1,ap-southeast-1
1,0.591,580.94,77,0.5098,5.16,16,128,1,169.2,72.5,0.0694,0.674,1,0,0,0,0,0,0,0,0,2.0,0.22953100843988072,0.40900000000000003,98.29504800000001,8.1568,0.591,0.22999999999999998,36.30874773070327,1.348,-2.6595,1,0.5098,45.507,0,ap-south-1
4,0.7144,166.45,45,0.6182,6.07,16,32,0,185.6,66.5,0.0533,0.576,1,0,0,0,0,0,0,0,0,3.0,1.0447567533776572,0.09519999999999999,30.893119999999996,9.8912,2.8576,0.55,10.403124349804727,0.576,-1.0716,16,2.4728,32.148,6,us-west-2
9,0.3445,11.91,2,0.042,21.66,64,256,0,338.0,19.7,0.047,0.406,0,0,0,0,1,0,0,0,0,4.0,8.192145582829276,0.03641666666666667,4.02558,2.688,3.1005,0.98,0.1860937470922852,0.406,1.2057499999999999,81,0.378,0.689,5,us-east-1
8,0.5144,16.12,10,0.5402,18.74,4,16,1,320.2,19.8,0.0385,0.396,0,1,0,0,0,0,0,0,0,4.0,3.3362577400664266,0.10791111111111112,5.161624,2.1608,4.1152,0.9,4.029998992500252,0.792,1.286,64,4.3216,5.144,5,us-east-1
1,0.3201,433.76,146,0.5447,3.94,16,32,0,146.0,73.4,0.0717,0.601,0,0,0,0,0,0,1,0,0,2.0,0.20038339006240294,0.33995,63.32896,8.7152,0.3201,0.0,27.109998305625105,0.601,-1.44045,1,0.5447,46.7346,3,eu-north-1
7,0.2645,14.26,2,0.8075,47.22,32,128,0,384.6,27.5,0.0643,0.226,0,0,0,0,0,0,0,0,1,5.0,6.371668786644993,0.12258333333333334,5.484396,25.84,1.8515000000000001,0.98,0.4456249860742192,0.226,0.39675000000000005,49,5.6525,0.529,0,ap-south-1
9,0.5564,4.76,3,0.1371,4.25,4,16,0,179.0,119.5,0.0585,0.728,0,0,0,0,0,1,0,0,0,2.0,6.492123000923507,0.024644444444444445,0.8520399999999999,0.5484,5.0076,0.97,1.1899997025000744,0.728,1.9474,81,1.2339,1.6692,1,ap-southeast-1
5,0.6875,544.28,86,0.1836,38.89,32,64,1,123.5,41.9,0.0564,0.731,1,0,0,0,0,0,0,0,0,1.0,1.1195928683623366,0.1736111111111111,67.21858,5.8752,3.4375,0.14,17.00874946847658,1.462,-0.34375,25,0.918,59.125,3,eu-north-1
3,0.775,191.36,11,0.2386,63.24,8,32,1,41.1,83.4,0.0477,0.879,0,0,0,0,0,0,0,1,0,0.0,1.2072883272969699,0.17499999999999996,7.864896000000001,1.9088,2.325,0.89,23.919997010000376,1.758,-1.9375,9,0.7158,8.525,3,eu-north-1
7,0.3741,41.8,2,0.7699,83.97,2,8,0,41.9,65.0,0.051,1.0,0,1,0,0,0,0,0,0,0,0.0,6.371668786644993,0.10431666666666667,1.7514199999999998,1.5398,2.6187,0.98,20.899989550005223,1.0,0.56115,49,5.3893,0.7482,0,ap-south-1
4,0.883,431.52,162,0.2903,43.57,64,256,0,143.5,120.8,0.0584,0.733,0,0,0,0,0,0,1,0,0,2.0,0.7852758884977478,0.039,61.92312,18.5792,3.532,0.0,6.742499894648439,0.733,-1.3245,16,1.1612,143.046,6,us-west-2
3,0.4495,45.24,10,0.4077,54.23,64,256,0,33.2,76.9,0.056,0.893,0,1,0,0,0,0,0,0,0,0.0,1.2510966525249099,0.21408333333333332,1.5019680000000002,26.0928,1.3485,0.9,0.7068749889550784,0.893,-1.12375,9,1.2231,4.495,4,sa-east-1
4,0.2624,152.43,89,0.1781,82.78,16,32,0,127.0,39.6,0.0507,0.756,1,0,0,0,0,0,0,0,0,1.0,0.8889262889157109,0.24586666666666668,19.358610000000002,2.8496,1.0496,0.10999999999999999,9.52687440457035,0.756,-0.39360000000000006,16,0.7124,23.353600000000004,6,us-west-2
