job_id,job_type,importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_region,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,recommended_region
16291,etl_pipeline,3,0.2966,84.24,15,0.5241,0.68,8,32,0,eu-central-1,200.3,57.8,0.0638,0.503,sa-east-1
16292,fraud_detection,10,0.3649,8.64,2,0.1038,43.35,4,8,0,ap-south-1,474.3,49.0,0.0316,0.175,us-east-1
16293,etl_pipeline,4,0.5384,91.39,8,0.4883,8.61,32,128,0,ap-south-1,516.7,47.2,0.029,0.17,sa-east-1
16294,fraud_detection,8,0.9101,14.48,1,0.6012,71.19,4,8,1,ap-southeast-1,363.0,26.1,0.0637,0.22,ap-southeast-1
16295,video_transcoding,2,0.6232,131.65,9,0.6301,51.8,8,32,0,us-west-2,103.2,42.0,0.0426,0.746,eu-north-1
16296,video_transcoding,3,0.1752,248.55,18,0.1418,45.82,2,8,0,eu-central-1,220.5,84.5,0.0618,0.557,eu-central-1
16297,data_archival,3,0.1965,39.2,146,0.3355,12.98,64,256,1,ap-south-1,459.5,68.4,0.038,0.167,eu-north-1
16298,scientific_compute,3,0.7225,162.08,182,0.3555,49.7,8,64,0,us-west-2,125.8,52.5,0.0482,0.723,us-west-2
16299,web_serving,8,0.3695,10.8,1,0.0176,110.25,8,16,0,eu-central-1,254.6,50.8,0.0557,0.548,us-east-1
16300,ci_cd_build,5,0.6203,50.07,2,0.6694,5.08,4,8,0,ap-south-1,533.1,64.1,0.0349,0.194,us-east-1
16301,batch_ml_training,1,0.1927,432.57,21,0.5276,12.06,64,512,0,sa-east-1,158.5,71.6,0.0684,0.649,eu-north-1
16302,data_archival,4,0.4858,46.38,299,0.4571,59.21,64,256,1,eu-north-1,45.8,68.2,0.0592,1.0,eu-north-1
16303,video_transcoding,2,0.5594,199.0,10,0.7209,11.2,2,8,0,ap-south-1,504.1,51.4,0.032,0.181,eu-north-1
16304,video_transcoding,3,0.0707,134.01,9,0.1756,79.26,16,32,0,us-west-2,109.3,46.6,0.0412,0.644,sa-east-1
16305,data_archival,2,0.6045,15.63,95,0.2219,58.41,4,8,0,eu-north-1,47.4,62.3,0.046,1.0,eu-north-1
16306,data_archival,1,0.7099,75.2,189,0.5153,28.72,4,32,0,ap-south-1,499.7,54.9,0.0295,0.175,eu-north-1
16307,etl_pipeline,2,0.5492,115.08,14,0.3489,5.38,64,256,1,eu-central-1,192.7,63.5,0.0607,0.496,eu-north-1
16308,scientific_compute,5,0.465,384.61,172,0.1775,78.03,64,128,0,ap-southeast-1,357.3,30.6,0.0682,0.229,eu-central-1
16309,data_archival,4,0.5619,21.22,138,0.2392,17.96,32,64,0,us-west-2,126.1,38.5,0.0496,0.729,us-west-2
16310,web_serving,10,0.1377,23.44,3,0.6001,52.86,16,64,0,eu-central-1,239.9,66.3,0.0629,0.593,us-east-1
16311,ci_cd_build,7,0.413,37.86,7,0.598,54.02,64,256,0,us-west-2,120.9,46.0,0.0519,0.755,sa-east-1
16312,real_time_inference,8,0.5267,17.11,1,0.5601,51.01,4,8,0,ap-south-1,476.4,58.6,0.0339,0.167,us-east-1
16313,web_serving,8,0.5424,4.49,3,0.4778,48.03,4,16,1,ap-south-1,572.6,71.7,0.0399,0.184,us-east-1
16314,scientific_compute,3,0.5622,333.65,59,0.1435,28.53,16,64,0,ap-southeast-1,422.1,30.1,0.0517,0.233,us-west-2
16315,batch_ml_training,1,0.5091,306.76,25,0.5704,3.04,2,8,0,us-east-1,368.3,25.3,0.0358,0.359,eu-north-1
16316,etl_pipeline,6,0.1296,148.49,4,0.6293,82.26,4,32,0,eu-north-1,40.9,103.1,0.0597,0.925,sa-east-1
16317,etl_pipeline,2,0.2243,136.94,7,0.2528,8.98,8,16,0,eu-central-1,252.9,80.0,0.0649,0.564,eu-north-1
16318,etl_pipeline,3,0.669,31.21,24,0.6957,85.5,2,16,0,us-west-2,114.6,47.4,0.0526,0.756,us-west-2
16319,real_time_inference,10,0.5134,17.64,2,0.7631,75.38,16,64,0,ap-southeast-1,515.0,36.2,0.0551,0.236,us-east-1
16320,data_archival,3,0.7506,39.86,168,0.1837,39.99,2,4,1,ap-south-1,446.9,72.3,0.0395,0.174,eu-north-1
16321,data_archival,3,0.513,58.64,96,0.3759,65.56,16,128,0,us-west-2,131.0,34.7,0.0512,0.639,us-west-2
16322,video_transcoding,6,0.5988,47.2,10,0.6339,30.47,2,4,0,eu-central-1,206.0,62.3,0.0537,0.532,sa-east-1
16323,video_transcoding,6,0.2314,222.58,4,0.2414,35.75,4,16,0,sa-east-1,155.3,99.6,0.0675,0.694,eu-central-1
16324,batch_ml_training,2,0.4768,173.47,18,0.4053,30.85,16,128,1,eu-central-1,198.6,79.5,0.0501,0.515,eu-north-1
16325,fraud_detection,9,0.4556,2.55,1,0.2182,67.5,32,256,1,ap-south-1,569.4,59.3,0.031,0.186,us-east-1
16326,scientific_compute,4,0.4051,592.14,137,0.2344,49.3,16,64,0,us-east-1,361.4,25.9,0.0447,0.397,us-west-2
16327,web_serving,8,0.2675,16.15,1,0.2555,24.47,4,8,0,sa-east-1,156.0,98.5,0.0538,0.692,us-east-1
16328,web_serving,8,0.4344,21.28,1,0.1144,7.65,64,256,0,us-east-1,407.3,25.8,0.0444,0.363,us-east-1
16329,data_archival,4,0.6476,91.38,126,0.227,4.97,32,256,1,sa-east-1,171.3,74.6,0.0654,0.666,eu-north-1
16330,fraud_detection,10,0.4533,11.1,2,0.0611,24.7,32,64,0,sa-east-1,157.2,98.1,0.055,0.694,us-east-1
16331,scientific_compute,4,0.5262,513.23,99,0.3485,20.15,4,32,0,ap-southeast-1,494.9,25.4,0.0678,0.217,us-west-2
16332,real_time_inference,9,0.3805,28.11,1,0.2427,64.7,2,4,0,ap-south-1,471.1,63.3,0.0383,0.192,us-east-1
16333,batch_ml_training,5,0.6213,478.47,44,0.2641,58.42,4,8,0,us-east-1,441.1,22.9,0.0453,0.406,eu-central-1
16334,scientific_compute,2,0.3999,281.78,193,0.4796,7.99,32,256,0,sa-east-1,171.4,105.7,0.0552,0.624,eu-north-1
16335,video_transcoding,2,0.0703,71.16,8,0.1256,18.52,2,4,1,us-east-1,444.2,22.4,0.0451,0.364,eu-north-1
16336,ci_cd_build,8,0.5659,14.01,7,0.376,36.7,8,32,1,ap-southeast-1,370.7,23.7,0.055,0.208,us-east-1
16337,data_archival,2,0.3132,28.48,266,0.7684,2.41,16,32,1,eu-central-1,185.3,61.5,0.0547,0.564,eu-north-1
16338,scientific_compute,2,0.409,868.7,113,0.1603,46.45,8,64,0,us-east-1,415.6,15.1,0.0451,0.364,eu-north-1
16339,scientific_compute,1,0.4605,843.79,54,0.5243,92.08,8,64,1,us-east-1,373.1,22.3,0.0352,0.342,eu-north-1
16340,data_archival,3,0.788,27.72,148,0.5484,16.59,64,128,1,us-east-1,359.4,18.9,0.0431,0.336,eu-north-1
16341,ci_cd_build,8,0.7236,27.37,8,0.6423,18.07,64,512,0,ap-south-1,468.2,70.5,0.0376,0.194,us-east-1
16342,scientific_compute,2,0.6434,583.93,60,0.6223,56.21,8,64,0,ap-south-1,469.2,52.4,0.0394,0.184,eu-north-1
16343,scientific_compute,2,0.6594,558.4,184,0.145,55.82,4,32,0,us-east-1,359.3,15.7,0.0379,0.378,eu-north-1
16344,ci_cd_build,3,0.5361,48.99,3,0.2326,83.68,8,32,0,eu-north-1,44.4,68.9,0.0493,0.866,us-east-1
16345,batch_ml_training,3,0.2531,578.7,25,0.0695,28.69,64,128,1,us-east-1,401.9,24.9,0.0468,0.394,eu-north-1
16346,batch_ml_training,1,0.3448,87.2,60,0.4018,94.62,8,32,0,ap-southeast-1,462.9,23.8,0.0639,0.218,eu-north-1
16347,data_archival,3,0.2639,81.98,178,0.4117,43.7,32,256,0,ap-southeast-1,455.9,29.2,0.0632,0.206,us-west-2
16348,video_transcoding,6,0.599,58.41,7,0.1011,97.05,4,16,1,us-west-2,92.9,53.0,0.047,0.664,eu-north-1
16349,web_serving,8,0.6738,18.38,1,0.281,78.47,16,64,0,us-east-1,376.9,24.1,0.0391,0.358,eu-north-1
16350,batch_ml_training,3,0.2256,223.51,87,0.3102,60.37,2,4,0,us-east-1,370.5,16.2,0.0434,0.354,us-west-2
16351,real_time_inference,8,0.821,26.35,2,0.2695,10.61,16,32,1,eu-north-1,44.8,95.7,0.0494,0.943,ap-southeast-1
16352,etl_pipeline,2,0.385,52.39,17,0.3461,32.37,8,32,0,eu-central-1,211.9,50.4,0.0608,0.542,eu-north-1
16353,etl_pipeline,5,0.5115,75.26,24,0.6834,49.47,4,16,0,sa-east-1,188.5,75.2,0.0645,0.623,us-east-1
16354,video_transcoding,4,0.2862,166.0,5,0.4584,7.07,4,8,0,us-east-1,387.5,17.3,0.0439,0.364,sa-east-1
16355,data_archival,1,0.1078,36.23,199,0.5058,74.26,32,128,0,eu-north-1,47.0,81.6,0.0485,0.837,eu-north-1
16356,data_archival,1,0.5628,29.39,223,0.5194,39.47,16,32,0,sa-east-1,154.2,96.5,0.0581,0.71,eu-north-1
16357,video_transcoding,3,0.815,145.56,18,0.7038,24.56,4,8,0,sa-east-1,183.8,121.5,0.0666,0.697,ap-south-1
16358,web_serving,6,0.3117,5.08,2,0.2758,41.76,4,8,0,ap-southeast-1,381.9,35.2,0.0542,0.213,us-east-1
16359,web_serving,6,0.3086,14.66,2,0.1384,79.61,4,16,0,sa-east-1,191.1,93.9,0.071,0.693,us-east-1
16360,etl_pipeline,6,0.5097,69.06,7,0.587,18.37,32,256,0,us-east-1,440.7,23.9,0.0406,0.359,sa-east-1
16361,batch_ml_training,4,0.1787,499.47,87,0.8026,46.08,16,128,0,eu-north-1,46.7,99.0,0.0566,0.96,us-west-2
16362,video_transcoding,4,0.5408,138.8,18,0.2656,5.15,2,8,0,ap-southeast-1,424.2,34.5,0.0562,0.209,sa-east-1
16363,fraud_detection,9,0.2095,3.1,1,0.2836,6.18,8,32,0,sa-east-1,172.8,89.3,0.0581,0.647,us-east-1
16364,data_archival,1,0.111,75.39,228,0.024,42.35,16,128,0,sa-east-1,132.0,74.9,0.0628,0.724,eu-north-1
16365,fraud_detection,10,0.7414,5.65,2,0.3503,32.85,64,128,1,eu-central-1,195.0,53.6,0.0638,0.59,ap-southeast-1
16366,web_serving,5,0.5799,24.69,3,0.1983,53.88,2,16,0,ap-southeast-1,413.9,38.2,0.0552,0.194,us-east-1
16367,real_time_inference,9,0.2914,24.01,2,0.5483,6.06,32,64,0,us-east-1,440.2,16.7,0.0361,0.363,us-east-1
16368,web_serving,8,0.3434,20.44,2,0.1531,8.85,16,32,0,ap-southeast-1,496.3,37.0,0.0604,0.212,us-east-1
16369,batch_ml_training,3,0.465,590.61,15,0.1882,41.51,16,64,0,eu-central-1,216.4,71.9,0.063,0.518,eu-central-1
16370,real_time_inference,7,0.6955,23.12,2,0.4526,61.04,16,128,1,us-east-1,386.2,15.6,0.0458,0.38,ap-southeast-1
16371,web_serving,9,0.4148,7.52,1,0.3987,81.5,16,32,1,ap-south-1,466.1,53.4,0.03,0.183,us-east-1
16372,etl_pipeline,3,0.5534,108.44,8,0.1467,23.86,32,128,0,ap-southeast-1,487.4,24.3,0.0659,0.209,sa-east-1
16373,ci_cd_build,4,0.3495,49.09,4,0.3015,41.16,2,16,0,ap-southeast-1,439.9,25.4,0.0644,0.219,sa-east-1
16374,video_transcoding,3,0.506,286.91,18,0.1477,23.09,8,64,0,eu-north-1,40.3,66.7,0.0474,0.923,eu-central-1
16375,real_time_inference,10,0.1824,7.84,1,0.4421,50.38,2,4,0,us-west-2,131.4,50.9,0.0482,0.655,us-east-1
16376,scientific_compute,1,0.1533,190.87,37,0.301,43.82,8,64,0,us-west-2,126.3,34.7,0.0566,0.695,eu-north-1
16377,real_time_inference,10,0.613,21.96,3,0.0991,52.29,2,4,1,eu-central-1,225.5,70.6,0.048,0.542,ap-southeast-1
16378,etl_pipeline,4,0.4492,86.98,15,0.6378,28.0,4,8,0,ap-southeast-1,355.6,32.7,0.055,0.229,sa-east-1
16379,batch_ml_training,2,0.1491,84.87,37,0.2641,78.36,2,16,1,eu-central-1,227.4,55.0,0.0483,0.56,eu-north-1
16380,batch_ml_training,1,0.5791,158.43,47,0.267,9.55,2,8,0,ap-south-1,433.0,59.3,0.0333,0.182,eu-north-1
16381,fraud_detection,8,0.6379,8.21,1,0.4687,23.24,8,16,0,ap-southeast-1,420.0,26.4,0.0541,0.211,us-west-2
16382,real_time_inference,7,0.316,4.17,2,0.4331,4.1,16,32,0,ap-south-1,595.8,62.1,0.0367,0.191,us-east-1
16383,video_transcoding,3,0.578,283.36,13,0.3825,13.01,16,32,0,eu-north-1,37.2,98.7,0.0513,0.926,eu-central-1
16384,batch_ml_training,3,0.5406,495.46,84,0.3285,45.75,64,128,0,us-west-2,111.4,59.1,0.0444,0.703,us-west-2
16385,real_time_inference,8,0.8077,15.59,1,0.3544,6.55,8,32,0,sa-east-1,131.9,68.3,0.0631,0.612,ap-southeast-1
16386,scientific_compute,5,0.183,349.9,141,0.3256,33.66,4,32,0,ap-south-1,529.6,64.4,0.0392,0.167,eu-central-1
16387,fraud_detection,9,0.7778,2.55,2,0.586,19.81,16,128,0,eu-central-1,211.3,78.4,0.0583,0.582,ap-southeast-1
16388,video_transcoding,6,0.3506,167.64,19,0.7332,19.67,2,8,0,us-west-2,98.7,51.4,0.0566,0.777,ap-south-1
16389,fraud_detection,9,0.2488,8.66,2,0.6035,26.87,16,128,1,eu-central-1,227.6,64.9,0.0506,0.521,us-east-1
16390,fraud_detection,9,0.5662,3.2,1,0.3328,3.16,2,4,0,eu-central-1,183.3,54.4,0.0646,0.58,ap-southeast-1
16391,ci_cd_build,5,0.6352,17.95,9,0.1033,53.83,64,512,0,ap-southeast-1,386.7,23.2,0.0538,0.2,sa-east-1
16392,etl_pipeline,4,0.6131,53.26,5,0.8101,26.76,8,64,1,us-east-1,416.3,25.6,0.0463,0.354,eu-north-1
16393,scientific_compute,4,0.7475,689.48,73,0.3312,18.36,64,128,0,eu-central-1,188.0,76.3,0.0523,0.558,us-west-2
16394,real_time_inference,7,0.2939,16.41,1,0.7041,19.53,16,32,0,ap-southeast-1,419.1,29.6,0.0531,0.212,us-west-2
16395,video_transcoding,6,0.2591,92.79,8,0.2898,77.49,8,64,0,sa-east-1,134.7,75.5,0.0646,0.626,sa-east-1
16396,scientific_compute,2,0.2619,686.49,26,0.1362,20.59,8,32,0,ap-southeast-1,494.9,38.4,0.0657,0.194,eu-north-1
16397,ci_cd_build,5,0.1509,11.68,5,0.0879,22.07,16,32,0,ap-south-1,466.4,60.0,0.0355,0.16,sa-east-1
16398,batch_ml_training,4,0.4855,478.98,27,0.036,82.45,2,8,1,ap-southeast-1,357.5,38.0,0.0616,0.196,us-west-2
16399,data_archival,1,0.3525,47.7,196,0.3191,5.51,16,32,0,ap-southeast-1,475.5,39.9,0.0672,0.232,eu-north-1
16400,fraud_detection,10,0.4657,7.3,2,0.3717,32.47,16,128,0,eu-north-1,43.9,82.3,0.0496,0.995,us-east-1
16401,video_transcoding,2,0.6913,236.67,20,0.3456,9.47,2,4,0,us-east-1,343.8,25.0,0.0392,0.372,eu-north-1
16402,web_serving,8,0.4582,18.34,1,0.3014,46.32,4,8,0,eu-north-1,43.6,72.0,0.0539,0.96,us-east-1
16403,scientific_compute,1,0.8032,651.9,115,0.0606,66.17,8,16,0,eu-north-1,44.2,69.2,0.0549,0.969,eu-north-1
16404,data_archival,3,0.3532,91.76,257,0.5014,62.25,4,32,0,eu-central-1,197.0,59.9,0.0509,0.534,us-west-2
16405,real_time_inference,7,0.4572,23.38,3,0.4588,43.99,4,32,0,sa-east-1,151.8,118.9,0.0591,0.612,us-east-1
16406,web_serving,10,0.1206,13.52,1,0.3439,68.96,8,64,0,ap-south-1,482.3,55.3,0.0375,0.158,us-east-1
16407,scientific_compute,2,0.6345,350.83,56,0.4861,1.32,64,512,0,ap-south-1,591.6,59.9,0.0399,0.193,eu-north-1
16408,video_transcoding,5,0.5763,49.41,10,0.1385,2.13,2,4,0,sa-east-1,136.2,97.8,0.0701,0.696,sa-east-1
16409,ci_cd_build,3,0.18,50.09,2,0.0422,61.15,8,64,0,eu-north-1,33.7,89.6,0.0526,0.875,us-east-1
16410,real_time_inference,7,0.0595,26.83,3,0.2825,45.28,4,8,0,eu-north-1,36.0,77.0,0.0582,0.893,us-east-1
16411,real_time_inference,10,0.153,23.68,1,0.3604,0.71,2,16,0,us-east-1,454.2,23.5,0.0393,0.387,us-east-1
16412,data_archival,1,0.6762,12.17,207,0.5364,13.98,32,64,0,eu-north-1,45.1,100.6,0.0501,0.911,eu-north-1
16413,data_archival,3,0.7872,53.71,287,0.6919,0.15,8,32,0,eu-north-1,40.9,70.5,0.0523,1.0,us-west-2
16414,ci_cd_build,8,0.7508,38.35,9,0.5285,59.1,8,16,0,us-west-2,91.6,45.5,0.0474,0.754,us-east-1
16415,data_archival,1,0.4155,78.43,102,0.3297,39.08,64,512,0,us-west-2,113.2,40.7,0.05,0.717,eu-north-1
16416,fraud_detection,10,0.3187,2.59,1,0.2403,60.43,16,128,0,ap-south-1,523.0,68.2,0.0375,0.187,us-east-1
16417,scientific_compute,1,0.1757,862.87,29,0.3813,22.48,2,8,0,ap-south-1,433.8,49.3,0.0349,0.178,eu-north-1
16418,etl_pipeline,4,0.6324,179.05,6,0.1041,14.75,32,64,0,ap-south-1,470.7,43.5,0.0361,0.187,sa-east-1
16419,ci_cd_build,5,0.5364,15.94,9,0.8141,47.87,16,32,1,ap-southeast-1,466.8,29.1,0.0578,0.233,eu-north-1
16420,batch_ml_training,1,0.1636,227.49,70,0.3306,100.62,16,128,0,eu-north-1,41.0,99.7,0.0463,0.867,eu-north-1
16421,fraud_detection,9,0.1165,12.06,2,0.1752,17.63,2,4,0,ap-southeast-1,378.8,28.4,0.0535,0.195,us-east-1
16422,etl_pipeline,2,0.2944,121.91,13,0.5853,55.31,4,16,0,ap-southeast-1,488.5,32.2,0.0657,0.2,eu-north-1
16423,web_serving,5,0.4936,16.73,2,0.2342,29.34,16,128,0,us-west-2,97.6,37.3,0.0564,0.724,us-east-1
16424,batch_ml_training,4,0.3915,573.82,17,0.6322,1.68,16,64,1,us-west-2,102.8,44.0,0.0444,0.658,eu-north-1
16425,ci_cd_build,3,0.7263,24.83,9,0.7284,7.92,64,128,0,us-east-1,444.9,15.8,0.0467,0.383,ap-south-1
16426,fraud_detection,9,0.4389,3.06,2,0.2513,52.82,32,256,0,sa-east-1,179.0,90.2,0.0626,0.714,us-east-1
16427,video_transcoding,6,0.5451,168.04,11,0.0733,89.32,4,16,0,us-west-2,104.9,60.5,0.041,0.715,sa-east-1
16428,ci_cd_build,3,0.2271,9.47,3,0.8076,50.58,8,64,0,ap-southeast-1,458.9,37.3,0.0557,0.199,ap-south-1
16429,real_time_inference,9,0.615,12.05,3,0.1704,11.47,16,128,0,ap-southeast-1,389.1,24.5,0.0636,0.214,ap-southeast-1
16430,video_transcoding,5,0.5673,43.46,6,0.3537,76.27,64,128,0,us-east-1,399.4,26.3,0.047,0.356,sa-east-1
16431,batch_ml_training,1,0.8541,232.76,42,0.2861,2.95,2,16,0,eu-north-1,47.4,75.4,0.0509,1.0,eu-north-1
16432,ci_cd_build,4,0.7219,54.66,10,0.4767,59.68,32,256,0,eu-central-1,202.9,51.1,0.0525,0.534,sa-east-1
16433,web_serving,7,0.5706,7.8,1,0.6084,36.58,64,128,0,sa-east-1,176.0,97.9,0.0599,0.698,us-east-1
16434,real_time_inference,9,0.5947,9.58,2,0.3068,36.14,4,32,0,ap-southeast-1,382.9,33.7,0.0658,0.218,ap-southeast-1
16435,fraud_detection,10,0.3311,8.52,2,0.2785,41.94,2,4,0,eu-north-1,44.0,80.8,0.0469,0.924,us-east-1
16436,etl_pipeline,2,0.5634,48.11,9,0.3207,5.39,2,4,0,ap-southeast-1,458.0,24.3,0.0631,0.211,eu-north-1
16437,batch_ml_training,3,0.0942,567.39,68,0.5663,58.19,4,8,0,ap-southeast-1,458.8,33.7,0.0614,0.21,us-west-2
16438,batch_ml_training,1,0.8981,486.92,69,0.1816,29.4,8,32,0,eu-north-1,34.2,103.1,0.0458,0.901,eu-north-1
16439,fraud_detection,8,0.5081,11.78,1,0.455,97.44,8,16,0,ap-south-1,465.3,42.8,0.0308,0.174,us-east-1
16440,ci_cd_build,5,0.6278,8.86,1,0.2138,32.55,16,32,0,ap-south-1,447.0,62.1,0.0397,0.191,us-east-1
16441,batch_ml_training,1,0.8291,178.09,91,0.7468,84.88,32,128,1,sa-east-1,179.9,78.4,0.0634,0.694,eu-north-1
16442,video_transcoding,3,0.851,248.38,19,0.1898,17.25,16,64,0,eu-central-1,251.0,75.1,0.049,0.583,eu-central-1
16443,etl_pipeline,3,0.7753,85.54,13,0.4595,69.68,64,256,0,us-east-1,383.8,22.0,0.044,0.341,sa-east-1
16444,batch_ml_training,1,0.6881,110.79,81,0.3263,73.34,16,64,0,us-east-1,369.5,22.5,0.0446,0.365,eu-north-1
16445,video_transcoding,5,0.3322,175.96,19,0.1526,89.3,16,64,1,ap-south-1,590.4,74.1,0.0361,0.169,eu-north-1
16446,batch_ml_training,2,0.4327,511.18,64,0.4565,20.06,16,128,0,us-west-2,97.8,36.4,0.0449,0.679,eu-north-1
16447,real_time_inference,10,0.441,14.08,1,0.3578,3.42,8,64,0,us-east-1,427.5,22.7,0.0384,0.339,us-east-1
16448,batch_ml_training,2,0.4558,149.62,50,0.6181,14.15,8,32,1,ap-southeast-1,486.4,38.6,0.0537,0.229,eu-north-1
16449,real_time_inference,9,0.1957,3.49,3,0.3363,39.05,32,256,0,us-west-2,106.7,46.5,0.0441,0.736,us-east-1
16450,real_time_inference,9,0.7923,25.56,1,0.2547,9.03,16,32,1,eu-north-1,42.9,73.1,0.0522,1.0,ap-southeast-1
16451,data_archival,4,0.7338,32.0,235,0.5827,76.11,64,512,0,eu-north-1,47.3,73.5,0.0548,0.88,us-west-2
16452,scientific_compute,4,0.4288,771.08,26,0.6245,37.06,16,128,1,ap-southeast-1,418.0,30.2,0.0636,0.195,eu-north-1
16453,real_time_inference,10,0.1672,15.41,3,0.3865,0.42,32,64,0,us-west-2,104.2,35.5,0.0492,0.732,us-east-1
16454,real_time_inference,10,0.3279,9.27,3,0.3447,64.35,8,64,0,ap-south-1,502.2,55.2,0.038,0.176,us-east-1
16455,batch_ml_training,1,0.7675,231.6,82,0.1218,57.53,64,256,0,ap-southeast-1,470.2,29.7,0.0511,0.23,eu-north-1
16456,web_serving,6,0.5858,18.4,2,0.3245,1.31,8,64,1,us-east-1,409.2,26.0,0.0371,0.36,eu-north-1
16457,real_time_inference,7,0.0669,21.01,2,0.2931,62.56,32,256,0,sa-east-1,176.6,67.9,0.0664,0.65,us-east-1
16458,web_serving,10,0.4451,12.48,2,0.3685,21.94,64,128,0,eu-north-1,43.4,98.5,0.0559,0.994,us-east-1
16459,ci_cd_build,7,0.419,41.03,10,0.9304,10.12,16,32,0,ap-south-1,513.7,61.2,0.0298,0.159,ap-south-1
16460,web_serving,8,0.4832,20.57,2,0.1267,22.09,16,128,0,eu-north-1,35.2,94.6,0.0486,0.949,us-east-1
16461,scientific_compute,5,0.1776,674.61,54,0.3803,3.36,64,256,0,us-west-2,116.4,56.0,0.0537,0.654,eu-central-1
16462,ci_cd_build,4,0.5352,33.54,10,0.6157,40.33,4,16,0,sa-east-1,172.9,109.9,0.0611,0.614,sa-east-1
16463,data_archival,3,0.4556,26.24,221,0.1443,45.64,16,64,0,us-west-2,119.2,39.5,0.0538,0.708,us-west-2
16464,ci_cd_build,3,0.4333,9.36,4,0.6183,41.47,32,256,1,ap-southeast-1,392.0,33.2,0.0561,0.213,eu-north-1
16465,web_serving,5,0.2165,21.01,2,0.0853,35.43,8,32,0,eu-central-1,208.9,79.5,0.0631,0.504,us-east-1
16466,ci_cd_build,8,0.8007,17.66,1,0.2568,76.09,16,128,0,sa-east-1,189.9,83.9,0.0593,0.652,us-east-1
16467,batch_ml_training,3,0.3479,306.96,50,0.472,36.27,64,128,0,eu-central-1,201.4,76.1,0.0518,0.594,us-west-2
16468,video_transcoding,4,0.2354,164.95,13,0.2232,42.85,4,8,1,us-east-1,453.1,21.6,0.0367,0.385,eu-north-1
16469,data_archival,1,0.381,90.38,210,0.5174,22.43,8,32,0,eu-north-1,33.6,72.3,0.053,0.986,eu-north-1
16470,fraud_detection,10,0.4913,6.28,1,0.1994,28.48,64,128,1,sa-east-1,136.3,101.0,0.0564,0.622,us-east-1
16471,etl_pipeline,5,0.684,121.05,18,0.6311,0.0,32,256,0,ap-southeast-1,357.3,24.8,0.0674,0.225,sa-east-1
16472,fraud_detection,10,0.0945,7.33,1,0.4289,20.13,8,32,0,us-east-1,332.9,22.0,0.0467,0.362,us-east-1
16473,video_transcoding,6,0.263,214.95,5,0.551,7.12,32,128,0,eu-north-1,39.5,72.3,0.055,0.897,eu-central-1
16474,scientific_compute,2,0.3536,372.4,49,0.9098,71.77,64,512,0,us-west-2,94.2,37.3,0.0511,0.665,eu-north-1
16475,data_archival,4,0.6159,21.58,153,0.475,13.02,16,128,1,sa-east-1,179.9,77.6,0.066,0.661,eu-north-1
16476,batch_ml_training,4,0.2442,595.27,40,0.7178,17.93,64,256,0,us-east-1,316.7,23.3,0.0432,0.348,us-west-2
16477,ci_cd_build,8,0.5641,47.45,10,0.6359,20.59,32,64,0,sa-east-1,157.3,67.7,0.0533,0.626,us-east-1
16478,web_serving,7,0.2895,15.19,2,0.3776,40.91,4,32,0,us-west-2,98.0,36.3,0.0415,0.742,us-east-1
16479,etl_pipeline,3,0.1831,55.37,17,0.1638,9.76,32,64,1,us-east-1,326.7,19.4,0.0354,0.4,eu-north-1
16480,video_transcoding,6,0.7395,98.89,15,0.4879,25.47,2,4,0,us-west-2,107.6,43.8,0.0503,0.655,ap-southeast-1
16481,fraud_detection,9,0.3024,12.07,2,0.0965,20.26,64,512,0,ap-southeast-1,450.2,22.7,0.0523,0.203,us-east-1
16482,scientific_compute,1,0.3757,457.4,86,0.3016,71.99,16,32,0,eu-north-1,47.2,89.2,0.0567,0.891,eu-north-1
16483,batch_ml_training,2,0.247,541.54,61,0.4614,12.83,4,16,0,us-east-1,393.2,21.2,0.036,0.368,eu-north-1
16484,real_time_inference,9,0.639,29.2,3,0.373,49.27,8,32,0,us-east-1,353.4,26.6,0.0363,0.37,ap-southeast-1
16485,batch_ml_training,2,0.3217,551.15,15,0.5073,19.21,32,256,1,eu-north-1,36.0,69.3,0.0505,0.948,eu-north-1
16486,web_serving,8,0.4481,19.57,2,0.2019,52.04,4,8,0,eu-north-1,34.6,87.1,0.0605,0.858,us-east-1
16487,data_archival,2,0.2765,63.27,143,0.4936,50.15,2,8,0,eu-central-1,223.2,81.2,0.0639,0.523,eu-north-1
16488,ci_cd_build,4,0.3573,28.2,5,0.3993,81.57,2,16,0,eu-central-1,186.9,55.8,0.0606,0.528,sa-east-1
16489,fraud_detection,10,0.5216,11.48,1,0.1916,0.89,64,128,0,sa-east-1,151.7,76.2,0.0665,0.645,us-east-1
16490,ci_cd_build,4,0.3788,23.38,5,0.1619,50.15,16,32,1,us-west-2,118.9,48.4,0.0466,0.681,eu-north-1
16491,video_transcoding,3,0.3274,53.79,15,0.5131,43.47,2,8,0,eu-central-1,230.7,83.6,0.0646,0.58,sa-east-1
16492,real_time_inference,8,0.4414,3.81,3,0.5042,42.6,2,4,0,eu-north-1,33.4,84.1,0.0536,1.0,us-east-1
16493,fraud_detection,9,0.0679,13.93,2,0.4162,7.67,8,32,1,ap-south-1,487.2,41.8,0.0327,0.175,us-east-1
